gene_id,SRR10229809,SRR10229810,SRR10229811,SRR10229812,SRR10229813,SRR10229814,SRR10229815,SRR10229816
gene_15780,6,6,0,0,23,5,3,21
gene_15781,20,7,12,10,200,26,5,73
gene_15782,27,11,51,11,573,46,30,243
gene_15784,54,23,10,11,383,42,18,225
gene_15785,44,33,41,19,436,34,19,202
gene_15787,11,5,11,11,129,21,10,84
gene_15788,27,9,19,3,143,14,3,99
gene_15789,3,3,4,3,3,1,0,0
gene_15790,3,7,4,3,55,0,0,20
gene_15792,3,0,0,0,5,0,0,0
gene_15797,5,6,0,0,57,15,5,20
gene_15798,8,4,8,0,73,7,0,44
gene_15800,18,4,27,5,89,6,8,59
gene_15801,66,23,41,25,297,61,19,166
gene_15811,3,4,0,0,11,0,0,4
gene_15812,12,2,0,5,68,0,0,32
gene_15813,47,28,44,15,212,65,31,141
gene_15814,20,9,37,10,140,29,8,118
gene_15817,23,12,14,7,156,16,0,108
gene_15818,11,5,15,0,90,8,4,29
gene_15821,0,0,2,0,40,8,0,59
gene_15825,0,5,4,0,43,7,6,37
gene_15822,20,5,9,0,38,10,7,49
gene_15828,5,3,2,10,49,4,0,34
gene_15829,9,3,0,0,16,0,0,9
gene_15830,46,16,13,10,157,41,10,100
gene_15831,51,12,34,15,435,41,24,302
gene_15832,31,7,26,18,373,15,22,206
gene_15833,4,0,0,0,23,6,6,17
gene_15837,6,0,13,0,14,0,0,23
gene_15834,85,19,35,13,85,63,22,74
gene_15839,6,4,39,23,88,21,4,104
gene_15840,12,13,0,0,19,4,0,10
gene_15843,0,9,0,0,18,0,0,13
gene_15842,21,3,4,0,63,7,0,57
gene_15845,5,0,0,0,4,0,0,4
gene_15847,8,0,11,0,97,15,0,40
gene_15848,0,0,0,0,0,0,0,0
gene_15853,4,0,11,4,41,0,0,13
gene_15855,0,0,4,0,12,0,0,0
gene_15856,10,0,13,3,12,0,0,13
gene_15865,10,5,7,0,50,4,5,26
gene_15866,5,0,7,0,38,2,2,12
gene_15850,60,6,23,20,199,34,7,96
gene_15851,647,267,364,127,2862,531,188,1938
gene_15870,0,0,0,0,10,2,0,0
gene_15868,119,58,409,133,2982,152,59,2110
gene_15872,9,0,34,11,577,13,11,221
gene_15873,9,11,8,0,44,0,0,27
gene_15874,5,0,9,3,31,0,2,4
gene_15878,0,0,0,0,0,0,0,0
gene_15877,106,49,28,31,1169,101,24,558
gene_15886,0,0,0,0,0,0,0,0
gene_15889,1,0,0,0,0,9,2,11
gene_15887,51,13,51,21,624,34,15,462
gene_15892,10,3,13,0,88,3,0,60
gene_15895,4,0,0,0,2,0,0,6
gene_15901,7,5,19,10,82,9,0,89
gene_15904,7,0,3,0,37,0,4,49
gene_15906,0,0,0,0,52,6,3,22
gene_15885,1852,651,861,333,6476,1279,487,5466
gene_15907,155,54,92,24,680,116,55,570
gene_15908,56,27,45,23,273,34,10,208
gene_15912,37,10,8,11,167,15,0,95
gene_15913,5,2,7,3,12,0,0,4
gene_15914,20,17,20,10,138,14,9,82
gene_15916,5,4,0,0,29,4,0,12
gene_15917,166,40,42,16,221,95,30,248
gene_15920,38,4,6,2,76,9,3,72
gene_15921,16,11,29,10,145,16,18,133
gene_15922,44,10,35,15,306,34,10,159
gene_15926,21,6,0,0,22,21,2,54
gene_15927,0,0,9,0,7,0,0,16
gene_15928,35,4,21,14,146,16,0,101
gene_15929,2,2,2,0,6,3,0,6
gene_15931,4,3,0,2,20,4,0,14
gene_15932,4,0,3,5,37,0,5,10
gene_15925,1799,784,668,210,6591,1405,686,3898
gene_15934,22,22,18,0,262,29,19,189
gene_15941,0,0,0,0,4,0,0,0
gene_15936,10,0,10,0,35,5,0,79
gene_15946,9,6,7,0,26,4,0,60
gene_15933,760,325,491,121,2921,538,141,1110
gene_15953,38,3,7,3,58,23,2,54
gene_15955,59,39,25,7,208,30,25,98
gene_15956,1,0,0,2,3,0,0,4
gene_15960,70,11,12,6,92,22,0,51
gene_15961,11,8,6,9,151,14,7,44
gene_15967,33,9,11,8,95,19,5,36
gene_15974,35,10,19,0,406,38,7,244
gene_15976,9,10,0,3,54,10,5,38
gene_15984,0,0,0,0,4,0,0,0
gene_15978,13,10,6,0,55,6,0,30
gene_15979,14,8,0,0,36,4,0,11
gene_15988,6,0,10,0,30,3,3,9
gene_15994,10,7,4,0,33,19,0,22
gene_15996,6,0,0,0,0,0,0,0
gene_15998,15,0,0,0,7,0,0,16
gene_16011,9,7,7,3,71,30,6,58
gene_16012,3,0,0,0,0,0,0,0
gene_16015,12,0,14,17,132,15,0,78
gene_16016,33,10,11,0,193,31,11,139
gene_16020,0,0,0,0,0,0,0,0
gene_16017,96,23,94,36,1882,69,23,1255
gene_16025,11,0,0,3,18,7,0,13
gene_16028,32,9,11,3,452,28,0,165
gene_16026,743,311,658,230,4909,598,217,2632
gene_16029,66,27,36,11,1019,73,26,250
gene_16032,19,7,15,3,59,26,9,66
gene_16037,7,1,4,0,32,11,3,4
gene_16040,7,0,0,0,19,0,0,0
gene_16039,27,15,31,12,104,12,11,78
gene_16035,783,347,271,150,4488,572,283,2648
gene_16044,34,7,47,17,239,12,0,185
gene_16045,24,9,10,9,96,24,3,52
gene_16046,0,0,0,0,24,9,0,12
gene_16054,0,2,2,0,22,3,0,0
gene_16052,606,187,271,131,2037,477,193,1162
gene_16053,120,45,50,19,579,102,38,377
gene_16059,51,11,17,11,145,35,9,70
gene_16062,0,0,10,0,17,4,0,9
gene_16055,360,169,296,134,5492,404,144,3060
gene_16065,50,0,0,0,140,27,9,136
gene_16066,8,2,8,0,18,11,0,17
gene_16067,20,7,0,0,93,17,0,34
gene_16064,1662,646,1061,493,8175,1363,505,5500
gene_16069,0,0,3,0,5,0,0,0
gene_16068,999,350,614,174,5003,1015,357,2288
gene_16073,25,4,33,11,237,31,4,110
gene_16077,2,0,0,0,8,0,0,3
gene_16079,0,0,11,0,32,11,0,9
gene_16080,3,0,0,0,20,0,0,11
gene_16083,0,0,7,0,11,0,0,6
gene_16089,6,0,0,3,16,3,0,9
gene_16094,2,0,0,0,5,0,0,1
gene_16086,9,0,6,0,39,0,0,40
gene_16087,126,41,61,13,461,86,49,280
gene_16072,1651,609,987,357,4169,1169,459,2309
gene_16101,173,87,212,87,1052,187,85,736
gene_16102,329,124,175,87,1579,350,130,870
gene_16103,5,2,0,4,13,0,0,3
gene_16104,175,109,129,57,1034,198,126,602
gene_16105,27,7,11,0,50,4,0,30
gene_16106,13,6,25,14,132,12,0,112
gene_16107,5,0,10,0,44,0,4,37
gene_16108,68,36,27,12,335,99,40,189
gene_16109,6,6,0,4,43,0,0,20
gene_16110,11,4,0,0,29,8,3,31
gene_16111,19,0,0,5,100,15,6,61
gene_16112,14,3,4,6,46,19,17,45
gene_16116,2,6,0,0,12,5,3,15
gene_16126,3,4,0,0,0,0,0,8
gene_16128,6,2,0,0,0,0,0,0
gene_16132,4,0,3,0,10,0,0,8
gene_16139,0,0,0,0,0,0,0,10
gene_16140,0,0,0,0,6,0,0,0
gene_16134,3,0,4,0,9,0,3,4
gene_16135,814,350,411,192,3520,774,366,2555
gene_16136,2829,1321,2021,960,25994,2209,1048,14547
gene_16137,454,188,243,127,2554,287,117,1785
gene_16138,323,148,304,98,669,324,129,422
gene_16141,384,143,267,83,2400,317,118,1622
gene_16142,1033,428,1348,517,10191,815,338,6653
gene_16143,2217,604,1327,534,7857,1456,519,5293
gene_16144,423,106,311,119,2898,396,162,1313
gene_16152,10,0,13,6,123,16,0,110
gene_16160,9,0,10,0,18,0,0,10
gene_16162,10,17,11,0,72,10,0,59
gene_16149,657,323,610,279,3658,460,200,2054
gene_16147,4961,2253,2571,1026,10479,2890,1301,9461
gene_16148,125,18,32,15,219,55,19,100
gene_16163,161,49,42,19,618,109,33,164
gene_16168,12,5,3,0,113,4,5,106
gene_16169,19,5,19,2,89,10,5,76
gene_16164,11,16,7,0,65,16,7,51
gene_16165,144,62,131,71,956,149,55,538
gene_16170,0,0,0,0,4,0,0,0
gene_16172,8,0,3,2,35,0,0,10
gene_16178,25,15,25,16,302,24,11,162
gene_16179,1,6,11,2,49,11,3,26
gene_16181,9,18,5,3,70,16,17,29
gene_16182,654,206,769,279,6888,505,221,4952
gene_16185,42,19,31,16,1018,93,15,180
gene_16183,343,113,246,96,2075,278,105,852
gene_16187,64,36,29,14,219,33,23,121
gene_16188,17,0,8,3,68,17,0,8
gene_16191,7,4,0,0,12,7,4,6
gene_16194,3,0,0,0,0,0,0,0
gene_16195,31,9,31,10,275,39,20,112
gene_16196,44,18,24,10,285,25,7,191
gene_16199,0,0,2,0,17,10,4,7
gene_16198,36,9,13,6,217,15,8,80
gene_16202,3,6,12,12,104,0,6,101
gene_16213,0,0,0,0,0,0,0,0
gene_16204,115,49,119,74,1178,71,19,762
gene_16214,5,0,7,3,14,0,0,5
gene_16215,81,39,94,32,587,54,44,347
gene_16216,27,16,20,2,186,17,5,124
gene_16219,17,0,6,4,162,11,0,27
gene_16222,108,40,33,5,235,42,5,118
gene_16225,20,7,12,0,73,19,5,16
gene_16230,5,5,0,0,85,6,0,43
gene_16227,48,18,39,0,176,29,13,134
gene_16228,38,16,15,13,221,38,7,125
gene_16231,59,19,6,0,105,60,19,69
gene_16236,42,16,28,16,389,42,17,207
gene_16237,4,0,4,4,0,0,0,0
gene_16238,7,0,0,4,44,9,0,19
gene_16241,29,13,45,17,153,20,13,133
gene_16242,131,38,82,48,743,95,40,488
gene_16243,24,7,17,9,110,11,5,27
gene_16244,213,48,58,41,866,207,77,212
gene_16245,100,56,33,13,682,102,68,194
gene_16249,457,221,463,184,3523,332,179,2220
gene_16252,33,4,12,25,108,22,0,40
gene_16251,113,50,83,31,665,66,38,457
gene_16253,31,11,10,5,117,12,4,82
gene_16250,1437,549,644,224,5255,859,340,3824
gene_16258,30,10,32,12,269,41,18,132
gene_16259,2,2,21,0,82,3,0,46
gene_16257,419,203,271,146,1780,389,122,1239
gene_16260,19,10,18,0,77,19,0,48
gene_16261,54,33,46,18,246,43,15,227
gene_16265,0,0,0,4,29,0,0,0
gene_16255,213,58,72,37,821,175,82,464
gene_16256,3507,1675,1856,722,27098,3034,1272,17499
gene_16304,330,152,276,139,1812,301,111,967
gene_16305,99,36,68,45,694,95,24,329
gene_16307,0,0,4,0,37,6,0,6
gene_16306,234,108,172,61,1865,246,84,1245
gene_16308,34,13,21,12,180,26,13,98
gene_16309,4,0,7,0,64,6,4,59
gene_16311,0,0,3,0,0,0,0,0
gene_16310,20,21,27,13,155,43,16,93
gene_16315,23,10,10,7,207,15,11,155
gene_16313,487,198,163,54,695,405,194,489
gene_16314,11,5,7,0,18,11,3,5
gene_16316,234,78,175,82,1765,232,93,803
gene_16323,220,107,117,52,1208,193,61,673
gene_16318,54,13,62,33,691,67,45,419
gene_16319,1286,545,931,406,7041,825,409,4267
gene_16320,533,211,450,153,3153,512,225,2108
gene_16325,6,2,6,0,56,7,3,33
gene_16326,8,3,7,0,89,30,16,64
gene_16324,811,332,619,271,4331,589,215,3168
gene_16327,112,33,64,29,563,102,26,390
gene_16328,15,6,11,4,96,13,4,22
gene_16329,9,0,7,0,90,0,0,34
gene_16330,107,35,86,54,693,82,72,367
gene_16331,42,18,54,10,453,42,15,320
gene_16332,270,104,170,59,1844,298,109,1232
gene_16336,9,3,23,9,117,18,0,90
gene_16280,0,0,2,4,18,4,0,0
gene_16282,0,0,0,0,0,0,0,0
gene_16283,0,0,0,0,0,0,0,0
gene_16284,0,0,0,0,6,0,0,8
gene_16287,0,0,6,0,73,7,0,52
gene_16292,0,3,3,0,27,0,0,11
gene_16269,875,313,601,249,4096,753,306,2616
gene_16270,564,218,366,119,2603,503,164,996
gene_16271,330,145,246,97,2360,389,152,1173
gene_16272,77,18,47,12,301,61,14,275
gene_16273,80,25,20,5,147,24,10,113
gene_16274,24,9,13,6,198,33,9,111
gene_16276,46,21,47,14,268,37,16,191
gene_16277,47,19,32,10,160,42,6,118
gene_16278,51,33,40,13,247,29,22,152
gene_16279,5,0,2,0,54,10,5,42
gene_16281,141,53,64,15,400,116,70,244
gene_16285,14,0,0,2,77,4,3,51
gene_16286,18,20,14,12,84,12,4,97
gene_16288,250,140,204,55,1765,229,110,1014
gene_16289,23220,9776,17011,6624,192170,17916,7320,122834
gene_16290,18562,8068,16697,7256,251371,16932,7010,170661
gene_16291,353,175,389,128,2883,285,91,1827
gene_16293,425,169,300,159,1823,388,144,1127
gene_16295,3022,1171,1615,697,13312,2378,935,6657
gene_16296,386,111,213,65,1531,211,95,995
gene_16297,699,333,597,253,4238,542,246,3029
gene_16298,470,196,294,84,2016,497,180,1251
gene_16299,394,187,229,73,1994,350,113,1127
gene_16300,85,34,88,42,705,60,34,455
gene_16301,667,335,471,219,4370,656,342,2857
gene_16302,872,348,881,329,4741,786,312,3203
gene_16303,80,35,49,20,367,65,23,191
gene_16337,17,12,23,23,248,13,16,126
gene_16338,18,0,6,3,164,11,5,105
gene_16333,325,133,281,135,417,291,136,298
gene_16334,323,144,254,140,1965,260,116,1199
gene_16335,2,0,8,2,35,11,2,23
gene_16340,4,0,6,0,74,0,0,71
gene_16342,46,21,36,11,258,41,19,183
gene_16344,10,0,0,0,57,14,8,29
gene_16345,576,249,343,141,3189,476,181,2406
gene_16339,4528,1689,3580,1481,23555,3439,1284,15115
gene_16347,146,75,93,36,924,157,42,543
gene_16346,1799,698,795,405,11773,1400,532,7087
gene_16348,57,18,51,21,570,41,14,441
gene_16349,120,35,80,27,1171,91,24,852
gene_16350,4,0,8,0,74,0,0,52
gene_16352,287,112,328,98,1804,241,70,1025
gene_16357,25,18,69,9,338,60,10,191
gene_16358,7,4,4,0,11,0,0,6
gene_16359,6,0,0,0,5,8,1,6
gene_16360,65,30,46,20,441,64,14,239
gene_16353,791,370,626,212,4453,705,239,2488
gene_16362,99,45,134,49,1840,76,31,1141
gene_16363,16,0,17,0,30,19,5,45
gene_16365,7,4,2,1,47,15,4,38
gene_16369,0,1,3,0,19,0,1,7
gene_16368,15,3,9,6,196,9,5,136
gene_16371,846,374,616,255,3512,755,373,2307
gene_16372,93,44,42,12,328,78,29,225
gene_16373,785,364,532,160,4414,704,227,2180
gene_16556,1,0,0,0,12,0,0,11
gene_16570,34,5,5,11,104,19,16,58
gene_16576,138,83,153,80,1684,122,42,991
gene_16579,4,0,0,0,0,0,0,0
gene_16577,16,5,45,6,221,18,8,131
gene_16581,4,0,0,0,56,0,0,18
gene_16593,4,0,0,3,26,0,7,12
gene_16597,11,6,11,0,99,3,0,69
gene_16599,30,9,17,7,108,18,14,68
gene_16600,118,79,130,72,1907,125,51,1363
gene_16604,140,47,120,69,908,98,68,684
gene_16605,143,53,87,42,724,110,54,589
gene_16606,4,2,4,2,18,2,2,12
gene_16601,1095,416,751,337,10640,927,423,6322
gene_16602,519,178,329,164,4394,491,204,2594
gene_16607,10,0,18,14,157,13,6,95
gene_16612,23,13,103,41,778,22,13,634
gene_16609,314,102,279,88,3331,307,100,2097
gene_16617,10,2,4,9,52,11,4,41
gene_16613,0,0,0,0,2,0,0,2
gene_16614,39,10,28,15,194,18,8,175
gene_16620,13,8,20,4,57,12,10,41
gene_16621,9,10,6,8,93,24,0,75
gene_16622,7,2,9,0,26,13,0,14
gene_16623,6,0,0,3,13,0,0,16
gene_16630,0,0,0,0,20,0,3,16
gene_16635,9,6,12,5,57,13,0,40
gene_16628,96,45,77,33,635,90,40,489
gene_16629,8,3,0,0,35,3,3,19
gene_16639,20,7,6,3,130,12,6,103
gene_16640,0,0,0,0,0,0,0,9
gene_16642,10,2,0,0,19,4,0,4
gene_16643,3,0,3,0,0,6,0,3
gene_16644,8,4,0,0,0,0,0,0
gene_16646,12,0,16,0,88,6,0,82
gene_16647,3,0,0,0,0,0,0,3
gene_16651,0,0,0,0,51,6,0,15
gene_16655,0,0,0,0,8,0,0,11
gene_16654,43,18,82,66,578,72,35,441
gene_16652,98,29,62,27,776,111,41,406
gene_16653,309,128,259,95,896,209,78,613
gene_16660,6,0,0,0,0,0,0,0
gene_16656,111,49,30,8,256,87,36,219
gene_16665,41,26,70,7,523,46,23,381
gene_16664,396,107,263,88,1983,348,136,1140
gene_16667,9,6,14,10,99,5,4,68
gene_16674,13,0,0,6,78,7,0,21
gene_16668,839,299,859,402,5244,788,314,3162
gene_16675,97,51,139,34,979,109,53,633
gene_16676,18,4,10,5,120,6,2,87
gene_16677,26,3,18,0,116,9,0,69
gene_16681,14,5,18,6,101,10,13,25
gene_16682,2,0,0,0,29,12,0,9
gene_16374,0,0,0,0,15,0,0,6
gene_16375,165,67,149,46,2054,165,83,1331
gene_16376,2159,926,2072,885,17423,1593,582,11918
gene_16466,4,0,0,0,12,3,0,4
gene_16389,0,0,0,0,12,0,0,4
gene_16391,0,0,0,0,8,0,0,4
gene_16406,0,0,3,0,8,0,2,3
gene_16408,0,0,0,0,0,0,0,0
gene_16409,0,0,0,0,0,0,0,6
gene_16423,0,0,0,0,7,0,0,0
gene_16431,0,0,0,0,0,0,0,0
gene_16439,0,3,4,0,22,15,0,19
gene_16442,0,0,5,0,34,2,3,0
gene_16443,0,0,0,0,0,0,0,0
gene_16445,0,0,8,0,25,4,0,16
gene_16448,0,0,0,0,0,0,0,0
gene_16449,0,0,0,0,0,0,0,0
gene_16450,0,0,0,0,0,0,0,0
gene_16453,0,0,11,0,19,0,4,16
gene_16454,0,0,7,0,10,6,0,9
gene_16457,0,0,0,0,0,0,0,0
gene_16458,0,0,0,0,4,0,0,0
gene_16461,0,0,0,0,0,0,0,0
gene_16462,0,0,0,0,0,0,0,0
gene_16463,0,0,0,0,0,0,0,0
gene_16377,1293,542,1540,659,9174,1153,466,5987
gene_16378,1212,435,766,371,7167,996,402,4585
gene_16379,139,61,99,37,550,154,59,326
gene_16380,704,274,586,210,5222,508,208,3311
gene_16381,251,111,161,64,2384,228,138,1306
gene_16382,249,91,196,77,2511,222,90,1574
gene_16383,275,130,250,100,3012,218,69,1677
gene_16384,403,175,223,60,1508,376,142,816
gene_16386,312,123,317,97,3945,241,101,2385
gene_16387,3819,1500,1964,850,17438,2846,1090,8600
gene_16388,237,79,120,70,793,227,100,520
gene_16390,25,0,12,9,167,8,5,104
gene_16392,86,35,30,22,573,92,36,286
gene_16393,29,10,8,2,168,19,0,69
gene_16394,306,123,126,61,1646,254,123,1078
gene_16395,1964,769,1361,627,12165,1534,598,8118
gene_16396,161,61,49,23,580,117,49,251
gene_16397,176,62,73,27,848,148,60,486
gene_16398,584,249,270,90,2221,501,190,1362
gene_16399,6296,2511,4958,1957,44009,4578,1823,24533
gene_16400,298,109,155,64,1194,261,78,579
gene_16401,460,166,230,127,3845,325,123,2295
gene_16402,167,72,87,36,628,113,39,323
gene_16403,615,282,438,161,3064,495,191,1978
gene_16404,5,0,6,0,0,0,0,5
gene_16405,682,232,497,207,2797,513,242,1654
gene_16407,280,135,189,63,1437,286,109,1216
gene_16410,11121,4186,10220,4026,148224,8400,3343,94941
gene_16411,79,26,49,20,334,54,35,141
gene_16412,1562,619,756,370,7316,1219,486,4638
gene_16413,1800,801,1045,514,5806,1382,589,3264
gene_16414,43,18,34,0,118,49,21,90
gene_16415,319,172,114,47,958,293,117,642
gene_16416,739,248,484,217,2828,501,200,1391
gene_16417,838,276,386,170,3622,641,282,2185
gene_16418,33,11,17,11,187,24,25,93
gene_16419,50,18,15,0,180,23,17,48
gene_16420,1508,658,1711,676,12034,1183,570,7577
gene_16421,30,17,88,28,257,18,13,126
gene_16422,3757,1418,1355,591,14397,2609,1022,7326
gene_16424,7,0,4,4,50,2,6,16
gene_16425,5,1,0,1,26,0,0,22
gene_16426,21,14,30,11,184,18,10,147
gene_16427,223,102,141,59,1476,171,66,888
gene_16428,2558,1233,1057,430,5435,2046,874,3621
gene_16429,900,406,691,347,1751,738,342,1286
gene_16430,5,5,2,6,63,5,0,38
gene_16432,674,322,774,339,4849,547,245,3111
gene_16433,71,26,25,5,362,76,19,132
gene_16434,85,17,28,8,483,55,11,284
gene_16435,2,4,0,1,27,2,2,16
gene_16436,558,174,259,153,2506,310,133,1081
gene_16437,405,159,335,146,2510,379,131,1617
gene_16441,2257,831,1331,492,9951,1436,571,5665
gene_16444,8446,3467,3202,1264,22180,6399,2503,11660
gene_16446,24,9,16,0,144,9,8,85
gene_16447,252,95,135,84,2160,219,93,1360
gene_16451,11,11,21,0,91,17,20,112
gene_16452,15,0,6,0,22,3,3,36
gene_16455,34,34,23,11,179,47,12,122
gene_16456,14,10,72,40,246,8,0,180
gene_16459,10,0,3,3,62,10,0,44
gene_16460,7,0,5,0,15,12,0,11
gene_16464,11,3,0,3,28,2,0,0
gene_16465,151,64,238,76,913,113,47,847
gene_16530,27,8,28,5,79,27,7,52
gene_16531,60,11,15,6,107,40,13,71
gene_16475,0,0,0,0,0,0,0,0
gene_16476,0,2,0,4,8,3,0,5
gene_16477,0,0,0,0,14,0,0,5
gene_16478,0,0,0,0,14,0,0,0
gene_16485,0,0,0,0,0,0,0,0
gene_16487,0,0,0,0,0,0,0,0
gene_16488,0,0,0,0,6,0,0,0
gene_16491,0,0,0,0,0,0,3,0
gene_16496,0,3,0,0,0,0,0,0
gene_16508,0,0,0,0,45,0,0,23
gene_16509,0,0,0,0,0,0,0,0
gene_16511,0,0,0,0,10,0,0,7
gene_16512,0,0,0,0,0,0,0,0
gene_16513,0,0,0,0,0,0,0,0
gene_16514,0,0,4,0,6,0,0,7
gene_16515,0,0,0,0,0,0,0,0
gene_16526,0,0,0,0,18,0,0,18
gene_16527,0,0,0,0,25,0,0,11
gene_16469,1249,530,705,315,4493,972,447,2235
gene_16470,93,32,45,20,516,41,23,304
gene_16471,1360,518,713,290,6207,924,375,4183
gene_16472,563,302,431,170,3329,453,249,1864
gene_16473,577,232,399,154,2242,364,149,1379
gene_16474,1008,540,725,234,4812,946,409,2867
gene_16479,10,0,0,4,6,4,0,18
gene_16480,62,11,31,12,183,9,22,103
gene_16481,58,12,12,13,289,47,9,124
gene_16482,26,8,5,6,195,5,8,75
gene_16483,35,11,48,9,296,33,8,335
gene_16484,32,7,24,19,269,27,13,179
gene_16486,18,7,12,2,223,7,9,77
gene_16489,305,114,104,66,1098,178,93,603
gene_16490,37,19,19,12,95,22,19,59
gene_16492,6,0,12,0,84,25,0,43
gene_16493,317,150,234,91,1850,241,89,1422
gene_16494,37,17,15,10,148,30,25,105
gene_16495,6,0,0,0,8,0,0,0
gene_16497,13,0,0,13,41,0,0,16
gene_16498,136,49,208,66,958,84,30,552
gene_16499,24,8,26,4,291,21,9,211
gene_16500,936,379,709,296,5113,773,293,3369
gene_16501,2,0,4,2,40,5,3,25
gene_16502,3,0,0,0,2,0,0,2
gene_16503,505,183,278,129,3775,501,234,2300
gene_16504,843,297,607,219,11134,723,267,6647
gene_16505,119,70,31,10,266,105,57,217
gene_16507,354,177,205,84,1345,304,135,762
gene_16506,1,1,1,0,2,1,1,1
gene_16516,93,51,160,73,908,92,52,526
gene_16517,5,0,7,9,66,18,0,58
gene_16518,866,304,492,197,5994,711,253,2794
gene_16519,11,7,0,0,43,12,0,61
gene_16520,1358,520,900,360,7381,1058,372,3575
gene_16521,420,143,129,44,846,306,142,558
gene_16522,333,190,801,444,2088,309,138,1364
gene_16523,592,264,576,320,3599,584,292,2174
gene_16524,162,78,92,60,967,155,57,670
gene_16525,620,283,377,168,2600,542,199,1639
gene_16528,247,104,123,60,328,189,82,346
gene_16529,118,85,35,16,128,108,48,187
gene_16541,120,43,147,39,906,126,61,761
gene_16542,11,0,15,4,73,0,8,43
gene_16543,5,0,0,0,17,0,0,29
gene_16768,1215,606,1228,550,16361,1097,542,14523
gene_16770,36,11,7,9,226,9,6,117
gene_16771,11,4,8,4,86,8,4,41
gene_16780,6,0,4,0,9,5,0,22
gene_16783,27,16,17,0,122,35,10,108
gene_16784,7,0,0,0,11,11,0,4
gene_16785,0,0,0,0,0,0,0,4
gene_16786,24,10,7,12,174,33,12,73
gene_16532,386,180,400,210,3965,401,187,2985
gene_16533,960,424,800,325,4459,838,361,2643
gene_16534,16,6,8,8,54,9,0,27
gene_16535,1332,524,786,261,8525,1019,400,4432
gene_16536,535,241,486,250,3743,413,149,2607
gene_16537,12,0,6,4,37,11,0,40
gene_16538,18,0,3,8,60,0,4,43
gene_16539,975,351,744,322,8220,705,269,4941
gene_16540,2491,1039,1843,851,11868,2068,888,7775
gene_16788,45,29,30,24,403,27,12,198
gene_16791,0,0,0,0,5,0,0,0
gene_16792,4,12,18,0,195,20,6,87
gene_16795,98,42,75,26,473,120,30,262
gene_16796,39,10,20,10,194,41,11,102
gene_16797,40,10,12,10,181,41,21,121
gene_16805,3,0,0,0,11,0,3,0
gene_16813,0,0,0,0,6,0,0,0
gene_16814,101,31,95,49,650,77,22,411
gene_16817,28,8,14,9,193,30,15,108
gene_16815,7,0,0,0,6,0,2,4
gene_16816,637,265,411,176,2620,464,223,1443
gene_16818,107,26,76,43,869,91,37,600
gene_16823,0,6,3,0,0,0,0,7
gene_16821,57,56,56,23,928,49,17,482
gene_16831,2,0,0,0,0,0,0,0
gene_16824,56,18,35,7,231,38,26,174
gene_16825,86,56,96,46,857,50,60,485
gene_16832,34,14,25,9,144,32,10,103
gene_16837,51,7,41,6,192,27,12,113
gene_16840,7,4,0,5,22,0,0,24
gene_16841,6,3,0,0,7,0,0,13
gene_16843,5,3,0,0,46,11,0,14
gene_16845,23,0,16,0,144,11,0,84
gene_16838,1759,663,757,249,7048,1269,414,3676
gene_16846,59,9,33,15,246,23,11,129
gene_16850,0,0,0,0,34,5,0,16
gene_16932,12,8,18,15,145,0,0,62
gene_16931,272,142,138,75,1046,207,83,741
gene_16940,12,8,6,2,55,15,3,34
gene_16941,14,3,4,6,170,11,5,167
gene_16943,0,0,0,0,15,0,0,4
gene_16944,21,0,21,17,173,13,11,160
gene_16933,342,198,283,118,2292,258,100,1676
gene_16934,60,17,42,12,260,45,22,176
gene_16935,32,10,6,2,113,6,0,49
gene_16945,11,13,24,16,193,32,0,98
gene_16955,23,5,6,13,141,42,7,127
gene_16956,5,7,5,4,58,7,0,47
gene_16953,19,11,22,10,218,27,6,154
gene_16954,196,55,63,40,1401,160,63,869
gene_16957,9,3,4,0,30,0,0,28
gene_16959,61,27,49,16,362,32,22,232
gene_16964,4,0,0,0,12,4,0,7
gene_16974,47,5,38,10,255,26,8,184
gene_16977,39,16,47,22,198,28,9,155
gene_16978,7,8,13,4,77,3,0,75
gene_16979,56,35,76,36,503,64,27,323
gene_16985,0,0,0,0,15,9,3,34
gene_16989,2,0,2,0,18,0,0,19
gene_16990,39,14,30,11,319,40,26,206
gene_16999,6,0,0,0,4,0,0,4
gene_17000,9,2,4,0,17,8,0,11
gene_16853,51,25,46,13,455,60,15,291
gene_17005,285,109,945,410,2809,246,75,2010
gene_16859,18,9,3,0,152,11,15,109
gene_16864,5,0,0,0,0,0,0,0
gene_16869,5,0,0,0,47,0,0,6
gene_16873,39,11,20,5,77,17,10,31
gene_16875,9,0,0,0,14,0,0,4
gene_16877,14,5,19,10,97,7,6,99
gene_16878,26,5,6,3,58,4,3,49
gene_16879,21,14,29,8,351,33,20,245
gene_16889,0,0,0,0,0,0,0,3
gene_16884,23,14,14,15,83,9,10,82
gene_16890,14,4,18,9,192,7,0,100
gene_16891,0,0,0,0,0,0,0,0
gene_16894,8,0,5,5,176,4,0,70
gene_16897,2,0,0,0,0,0,0,0
gene_16892,139,57,125,59,1379,90,46,813
gene_16893,33,15,11,10,276,24,10,167
gene_16902,0,0,0,0,0,0,0,0
gene_16901,44,19,77,60,402,50,31,244
gene_16904,0,0,0,0,0,0,0,0
gene_16908,10,0,19,9,82,10,0,61
gene_16924,3,4,0,0,17,0,0,14
gene_16925,0,7,6,0,23,0,0,4
