"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_1904",319.736209898159,0.52838244755063,0.138858495557898,3.80518631883289,0.000141697486966075,0.000699729695413833
"gene_6088",908.673992721143,-0.511293591532134,0.134388373162515,-3.80459692680281,0.000142035287484422,0.000701059307482231
"gene_7596",4445.60702232452,0.646471176561148,0.169948973884349,3.80391338520865,0.000142427998122811,0.000702658531983594
"gene_3139",1214.80088216678,-0.48668528156602,0.128025729293495,-3.80146462942859,0.000143843275441627,0.000709298542884048
"gene_5328",581.852529461056,-0.767500174357794,0.201916825930937,-3.80107091530999,0.000144072057704296,0.000710084305610523
"gene_7808",82.1111790975304,1.72077408784307,0.452755293426338,3.80067138436014,0.000144304570323711,0.000710887688198746
"gene_4222",701.82547795105,1.2562950705488,0.330583482875052,3.80023544922124,0.000144558671981507,0.000711796600074567
"gene_3055",1374.16708134085,-0.591466894944868,0.155734035231384,-3.79792955384535,0.000145909775968089,0.000718103599049877
"gene_10713",560.478541039417,-0.601247495286568,0.158436504577634,-3.79487982829081,0.000147714985085293,0.000726638360975129
"gene_1550",9633.17485330414,-0.403871223184981,0.106437504486256,-3.79444468502295,0.000147974265080217,0.00072756385046893
"gene_8902",6847.99861828369,1.954403320115,0.515160866973606,3.79377286865063,0.000148375408300248,0.000729185632237691
"gene_6338",341.456662918678,-0.67904617073389,0.179006468922355,-3.79341693527528,0.000148588351704432,0.000729881399078399
"gene_6315",1183.0157026649,0.544532623687887,0.143597803938016,3.7920679060171,0.000149398046961778,0.000733506397637114
"gene_8911",13746.0201042085,-0.712705168872055,0.187999843658092,-3.79098809341684,0.000150049148157452,0.000736349634455978
"gene_10291",778.306405662098,0.684313692144387,0.180537828366612,3.79041721247902,0.000150394454329632,0.000737690208359302
"gene_8727",798.810525471966,0.446189285380601,0.117740876463336,3.78958691987944,0.000150898005153226,0.000739805320566657
"gene_4769",467.004343159648,0.668786767630985,0.176512321308905,3.78889565709454,0.000151318448385229,0.000741511150759817
"gene_3533",20.0924130318406,1.85454247721588,0.489563308241713,3.78815659996364,0.000151769181023225,0.000743363704178411
"gene_1260",152.400271876655,0.843741133920588,0.22275357134627,3.78777825568054,0.000152000412661635,0.000743783837459591
"gene_9580",1448.50340150085,0.251114451466661,0.0662952767179778,3.78781813574608,0.000151976023644103,0.000743783837459591
"gene_1366",1792.75325940139,-0.283206999933853,0.0747986850821829,-3.78625639772527,0.00015293387657402,0.000747993666055717
"gene_9037",3203.79263120524,0.656942232952082,0.173515195353652,3.78607897488821,0.000153043053185854,0.000748169839833521
"gene_993",2671.59228985397,0.717524932103554,0.189607498209973,3.78426454057719,0.000154163779400955,0.000753288567574567
"gene_1497",3383.0973616075,-0.397201211707866,0.104984113495852,-3.78344111772263,0.000154674929381691,0.000754976752966466
"gene_2066",831.054664617823,-0.417271978062321,0.110289607106545,-3.78342065956602,0.000154687649322965,0.000754976752966466
"gene_4612",1350.67519178438,-0.7139185590955,0.188700041275924,-3.78335136690078,0.000154730739632122,0.000754976752966466
"gene_5869",1322.37126018745,0.421936468688093,0.111538734232741,3.78286943625936,0.000155030745521621,0.000756079844754227
"gene_4334",558.506804956557,0.521796865057922,0.13794813766144,3.78255824184118,0.000155224757488416,0.000756665202494771
"gene_1689",990.178197019411,-0.774063773398894,0.20500015496566,-3.77591799151838,0.000159419439854584,0.000776742549496346
"gene_1339",610.075385293888,1.21501651405352,0.321821272339013,3.77543878694755,0.000159726246579544,0.000777866820842378
"gene_5914",232.678381863781,0.983455693160152,0.260538042330782,3.77471053502255,0.000160193567823771,0.000779771355608618
"gene_150",3.80723352404835,-5.13177448938981,1.35969467511267,-3.774210919054,0.000160514916552101,0.000780963868495878
"gene_4437",297.267956682864,-1.9020152511567,0.504014017533713,-3.77373482678878,0.000160821699380704,0.000782084412537545
"gene_3963",4069.34726974729,0.634896878126178,0.168267913618846,3.77313098184792,0.000161211596781767,0.00078360788987031
"gene_9357",167.068502591184,1.10823177370418,0.293912655493588,3.7706160418409,0.000162845058418868,0.000791171692375185
"gene_8260",71.4182769799987,1.37278075388272,0.364318337551858,3.76808030885163,0.0001645077826733,0.000798870414719772
"gene_6697",174.947449669346,-0.679725406124664,0.180481984310583,-3.76616762454782,0.000165772517019266,0.000804630057691521
"gene_8904",348.445649028526,-0.583192322264064,0.154861126180226,-3.7659052122955,0.000165946745154243,0.000805093625565674
"gene_10227",252.192297818346,0.583088570401701,0.154856449237132,3.76534896204946,0.000166316636274306,0.000806505566229173
"gene_424",656.830079212617,0.786782930462636,0.209085562209624,3.76297111167258,0.000167906603675788,0.000813829779996342
"gene_6813",955.374073319578,1.24345903985093,0.33072688905877,3.75977605990775,0.000170065521701898,0.000823903406179683
"gene_10318",142.229627648151,-0.678358943429521,0.18050595221272,-3.75809736528853,0.000171210263768558,0.000829056518731555
"gene_5240",394.786975464218,0.732625457038826,0.194974684614657,3.75754143922207,0.000171590957834767,0.000830506732501734
"gene_10541",60.8970355663769,0.980566760896429,0.260999149099724,3.75697301802991,0.000171981031591595,0.000832000950845433
"gene_3182",114.557775103624,0.672703291344507,0.179105412805695,3.7559070985437,0.000172714758327037,0.000835155476789887
"gene_2368",109.904595944465,1.07348721711088,0.285920283288485,3.75449829849168,0.000173689024895464,0.000839469592441357
"gene_10155",697.263027415212,-0.502433662984178,0.133887174560037,-3.75266461955906,0.000174964862834568,0.000845236491360002
"gene_7237",120.996333520262,1.05754528625215,0.281840495435253,3.75228295216755,0.000175231525324312,0.000846125028088642
"gene_9079",7179.40349020386,-0.500322205026012,0.133401546119143,-3.75049779842255,0.000176483854717199,0.000851769883054643
"gene_1973",3006.2126519308,-0.422900198284,0.112823402608876,-3.74833756565617,0.000178010566049951,0.000858328174914118
"gene_10151",2885.22030161516,1.03374581495131,0.275787141214048,3.74834667925647,0.000178004099146263,0.000858328174914118
"gene_8820",6244.3776429874,-0.456863903600643,0.121934360528636,-3.74680198116387,0.000179103358925065,0.000863190410804259
"gene_8881",1111.96395736643,-0.382115380551149,0.102031965001934,-3.74505558668703,0.000180353839226865,0.000868807684302002
"gene_1025",1167.90033486397,0.363064865537117,0.0969684276005471,3.74415543822914,0.000181001578880768,0.000871517489271946
"gene_114",2100.46480505161,-0.682567495037232,0.182451270631074,-3.74109477383372,0.000183220408095998,0.000881785935810714
"gene_11694",51.3922895220808,-1.3329710848302,0.356486521782771,-3.73919069412241,0.000184613646540976,0.000888073265839398
"gene_2747",206.178873607245,0.648003633317463,0.173352271470564,3.7380740836009,0.00018543531056914,0.000891606450959375
"gene_9467",4628.17257270867,0.845294591554838,0.226166768182301,3.73748362037649,0.000185871194544572,0.00089328228693954
"gene_9622",2197.25019547313,0.320960467696393,0.0858824315643338,3.73720750391149,0.000186075355931493,0.000893843431240664
"gene_7592",224.729680877009,-0.6783580080659,0.181571155605634,-3.73604500011702,0.000186937229152227,0.000897561991802735
"gene_1512",2075.37308524707,0.549227314826744,0.147027967850036,3.73552952447074,0.000187320599272741,0.000898980651695131
"gene_2011",443.851502956003,0.791349024765823,0.211921381687484,3.73416319988329,0.000188340342248403,0.000903450600457042
"gene_8923",254.90848451102,-0.821164835604686,0.220067967052547,-3.73141464704226,0.000190407523484272,0.000912938463513196
"gene_3801",1156.72037121448,1.24047652119267,0.332491068466115,3.73085667207657,0.000190829770942449,0.000914534239657182
"gene_1908",413.156531575137,-0.616624642747539,0.165304499245866,-3.73023508471115,0.000191301193259676,0.000916364076565204
"gene_7450",40287.567732354,-0.421635813054888,0.113045870952396,-3.72977632444833,0.00019164982651728,0.000917604295782878
"gene_2922",3951.13360753608,0.503191954290502,0.135004816594002,3.7272148282216,0.000193607426791886,0.000926543356949284
"gene_8800",461.338404585389,0.429507229668283,0.115261850899914,3.72636068495237,0.000194264364872951,0.000929252413262709
"gene_902",269.101516423187,0.774656267348171,0.207975316020938,3.72475100492301,0.000195508098144885,0.000934764525351913
"gene_2914",3519.12253211445,-0.404777488513276,0.108747169837403,-3.72218871643733,0.000197503318190066,0.000943862820154113
"gene_9096",370.14827968497,-1.06030727372985,0.284931609991924,-3.72126937323629,0.000198223850559298,0.000946863764441823
"gene_2764",2995.23919935968,-0.313934312611436,0.0843912247115274,-3.71998763715718,0.000199232530048924,0.000951237667978685
"gene_11009",7392.67055099158,-0.299449603517624,0.0805055843782818,-3.71961281729926,0.000199528409664638,0.000952205807578278
"gene_9287",467.249794299622,0.628563667682132,0.169054255520141,3.71811798376908,0.000200712529847159,0.000957410001281202
"gene_6706",327.986358403505,1.17543852495888,0.316313597927437,3.71605436080092,0.000202358063194374,0.000964809283118352
"gene_5537",15.745780594241,-1.99446407925492,0.536761146231885,-3.71573854265767,0.000202611012048692,0.000965565153877902
"gene_8324",102.288766748166,-0.998337428930307,0.268694627583361,-3.71550945364763,0.000202794682609904,0.000965990320936881
"gene_7532",34.4693230816456,-1.48540963297902,0.399854620104913,-3.71487425252029,0.00020330476923972,0.000967518787815085
"gene_11058",327.437702451665,-0.473182891308008,0.127373410403504,-3.71492676382785,0.000203262555339176,0.000967518787815085
"gene_6761",13446.3599433439,0.636630775352793,0.171405969650822,3.71416921271587,0.000203872349746656,0.000969768614353048
"gene_951",1472.06648849965,-0.407044312362414,0.109626018338632,-3.71302651077835,0.000204795425164443,0.000973706561207236
"gene_8617",1492.37599303389,-0.59951901882648,0.161501066334329,-3.71216755674785,0.000205491871928779,0.000976563835602055
"gene_9046",2801.05091686507,-0.526279928900607,0.141876184041389,-3.70943109625135,0.000207725478075792,0.000986720141328899
"gene_244",46.5554855452995,-1.74144483193067,0.469566322654997,-3.70862378307772,0.000208388782245671,0.000989411363057788
"gene_7710",544.712072223984,-0.498354311326257,0.134502837725428,-3.70515834278225,0.000211258717068001,0.00100257211111575
"gene_1244",358.900181144086,0.693478747563493,0.187194001939677,3.7045991878894,0.000211725249380244,0.00100418657749283
"gene_1345",36.9359475593455,1.26842045238114,0.342398488343976,3.70451533976072,0.000211795291644865,0.00100418657749283
"gene_11524",67.2946063002697,-0.971637680222379,0.262353178189851,-3.70354835007661,0.000212604637467754,0.00100755682455177
"gene_5992",1681.43175758805,0.713660687608779,0.192758347040124,3.70235944936915,0.000213603697897634,0.00101182261157902
"gene_1639",15314.5241711257,-0.578415379809068,0.156240024459529,-3.70209478531473,0.000213826700279364,0.00101241002951716
"gene_6905",750.153795854487,0.37975361173661,0.102591957007217,3.70159243292236,0.000214250577083607,0.00101394754828045
"gene_1317",4685.92353857525,0.988689337587907,0.267138100390004,3.70104203086152,0.00021471590320308,0.00101521014427087
"gene_11060",123.723742477918,-1.03846162308357,0.280584274506863,-3.70106851108708,0.000214693494327387,0.00101521014427087
"gene_6627",700.044200455848,0.553104128610096,0.149476259163045,3.70028077841302,0.00021536105256085,0.0010177899651293
"gene_987",51.7889948534607,-1.2872229816199,0.347916134209372,-3.69980824414789,0.000215762432964338,0.00101921589003524
"gene_10803",2958.33458580375,1.09498419732684,0.296064286620715,3.69846768695075,0.00021690495642524,0.00102413988428483
"gene_10150",551.142681127542,0.766934942113471,0.207385593803938,3.69811098276444,0.000217209921975392,0.00102510653993647
"gene_7331",508.31588707564,0.491169449084945,0.133011385567394,3.69268726124261,0.00022189683569673,0.00104626046042898
"gene_8999",1337.94671539641,0.663984796909491,0.179809115996597,3.69272043427463,0.000221867882797921,0.00104626046042898
"gene_3054",101.326720931934,0.845489533935272,0.229018056325893,3.69180294121499,0.00022266996508064,0.00104942199671876
"gene_3520",183.959091704138,1.41778783136786,0.384143599277233,3.69077562150048,0.000223571288971981,0.00105318451050965
"gene_4004",1120.94730955458,-0.48958690382292,0.132656983030325,-3.69062293321568,0.00022370554274663,0.0010533317613581
"gene_7823",33.5071318228175,1.50661506894944,0.408612391993279,3.6871497254401,0.00022677993636963,0.00106731634111928
"gene_10261",101.26778974855,0.994034794326648,0.26987400654313,3.68332914703212,0.00023020759890997,0.00108294991446746
"gene_4745",349.248177592775,0.853058876301602,0.231715986858754,3.68148476877255,0.000231879643927745,0.00108981301399313
"gene_6391",764.643337883694,-0.416452711156746,0.113119399818085,-3.68153218481068,0.000231836515941305,0.00108981301399313
"gene_2739",1205.08714499495,0.838359234475735,0.227742838012637,3.68116618635101,0.000232169610765957,0.00109067460234425
"gene_979",217.082059551486,-0.915252116297316,0.248774298656779,-3.67904611223542,0.000234107940593506,0.00109927544005959
"gene_11075",39.868294388063,-1.33924669760962,0.364032443972073,-3.67892126041481,0.000234222561595549,0.00109930892034772
"gene_4227",36.0470482423309,1.57727777952687,0.428918140294899,3.67733987292407,0.000235678929529091,0.0011056368863734
"gene_5352",27.290619195598,1.50142973643939,0.408313115714644,3.67715284827806,0.000235851729372698,0.00110594022755368
"gene_2904",3435.03844640433,-0.285847087514184,0.077753931453568,-3.67630397808093,0.000236637531233801,0.00110911642159857
"gene_6555",178.433630560121,-0.810834109522796,0.220587949645019,-3.67578605643522,0.000237118178924252,0.00111086010804321
"gene_1759",1444.07401254638,1.07074362386893,0.291318976342237,3.67550249322255,0.00023738172247213,0.00111158556580699
"gene_3884",964.100495885094,0.950145801446822,0.258546547554394,3.67495064403027,0.000237895398990808,0.00111297174999039
"gene_4756",192.102303774215,-0.518260551898503,0.141021289111083,-3.67505186745434,0.000237801099384943,0.00111297174999039
"gene_1630",1340.9104285203,0.698265287079064,0.190014999808827,3.67479034698095,0.000238044803284599,0.00111316150123072
"gene_5570",21.3434045771434,1.54166275045215,0.419580169002894,3.67429841623787,0.000238503855419229,0.00111479841378997
"gene_3121",1074.36677990922,-0.440365844336776,0.119860704386518,-3.67398011375534,0.000238801326330635,0.00111567892388461
"gene_10492",26.3470362101211,-1.4302129583137,0.389365245674801,-3.67319110835131,0.000239540196188427,0.00111861990247445
"gene_1990",1748.7085147487,0.430919195940846,0.117334297056102,3.67257661870858,0.000240117124640779,0.00112080229744466
"gene_1441",403.197423356187,0.912258268309562,0.248576490297896,3.66992979592038,0.000242617091524949,0.0011319548334971
"gene_12329",86.7459167826567,-2.12450796807345,0.579478078550651,-3.66624389551907,0.000246139183981731,0.00114786385525817
"gene_6906",67.2772585302341,-0.851484161643125,0.232370135591985,-3.66434421305426,0.000247973115975416,0.00115588926940774
"gene_9018",1357.49399043192,-0.42122456553109,0.114969345737473,-3.66379892682815,0.000248501891862287,0.00115782635447636
"gene_10715",717.324589650221,-0.650319205018486,0.177578424314826,-3.66215213096803,0.000250105252722501,0.00116476612914072
